log10D
-0.97701987585086
-2.1798921459760248
-2.4227786940610603
-1.681993173138173
-0.8534722210138491
-0.5287748990459632
-2.4661341071079823
-1.8279219707339902
-0.14942700549766852
-1.6787005234161787
-1.1289407656537254
-2.152913104490259
-0.3690810224987637
-1.008023770199727
-2.1125357202546873
-2.7399430829095577
-0.6797476639193459
-2.013329785395819
-0.21104642493144804
-0.5746146604613385
-0.924632736828084
-1.8358491702749533
-0.3754155564953936
-0.9696124311986624
-0.9001280876736799
-2.4366403840019153
-0.6737545732502758
-0.6866153824918023
-0.711260728566252
-2.4130324876321576
-0.5188422760390135
-0.48748004282139124
-0.6700827463538755
-0.6170340921541166
-1.3909083454228945
-0.9870846805181063
-0.5143041233852033
-2.9514950074762636
-2.878092365448037
-1.1596191310374389
-0.8261041964065765
-0.15208432057373697
-1.431159290048797
-2.6666891831375192
-0.16213000958560078
-1.7299208422184378
-0.787268120399949
-2.626116554995616
-3.4454606232242737
-1.213856469411502
-0.44986812022602735
-2.908042005662942
-0.48421035528155215
-0.46120971581509534
-1.4085090155605937
-1.558864248220341
-2.251644878448319
-0.2382269647720801
-1.5123650844861085
-1.3391720609561701
-0.1827388501231389
-0.8432371775805364
-1.3743062006371067
-0.2325981560361896
-0.515727689651908
-0.08108754687495603
-1.0321237299378472
-0.5922481881923034
0.11573537878060178
-0.48218542420458016
-1.5158650004910383
-1.7291555029568146
-1.0079155926382681
-0.8970427099416649
-1.068922152709676
-1.0226314748822076
-1.5856566740933937
-0.4846192282205206
-0.5378873167506601
-0.4763673404422652
-2.422519213687061
-1.82991205965924
-0.5500355209558861
-1.9235649695778345
-2.008754104718102
-0.5071567303059659
-1.274097234876417
-0.9572895926496201
-0.8883928259235562
-1.4697037586604513
-1.1186590379859074
-0.9095025784922104
-0.7546252515086413
-0.6073278210730138
-2.3833344001257877
-1.5580063376150843
-0.8454974770747362
0.04413845436392305
-0.8004281328174169
-1.5381813448422592
-0.5343178216415495
-3.5448030994026074
-0.5762297820226356
-0.43032092306204545
-0.5034511514487636
-1.128114291988148
-0.6500879058796465
-0.34652127453611853
-1.1126311370008277
-0.8580225572863345
-0.5643281356908803
-2.6020941165839715
-2.8942538116328347
-0.5179258040730892
-2.08380821873606
-0.5233329641830308
-1.2290982047285943
-1.4240189141128772
-1.582836746290379
-0.8843569406665858
-3.2403399773941355
-1.4321415391230645
-1.302632873004797
-0.7792728867533225
-0.9626393758946629
-0.6585413523523029
-0.7254062946022183
-0.6978823822721917
-2.144475373278443
-1.3332973482515864
-1.119563256767578
-1.8876305546813685
-2.477209861576582
-2.2857325343271353
-1.363099155283897
-0.43810683021218827
-0.8698470413624668
-0.9981295051925851
-1.6238145192947004
-1.1908378699618514
-1.6171852808796117
-1.1998790902800969
-3.2534989666803376
-0.5283405748161768
-1.0351376974442315
-0.7919367393205387
-0.36213290478243293
-1.906811406299303
-1.5626904882936747
-1.698410301383083
-0.38174879174493803
-0.617005950249785
-0.3142920321899558
-0.43073982078274076
-1.2109427008611178
-1.2019110190350482
-1.2667483154658643
-0.3207595080326625
-3.129334595918657
-0.9828107621074748
-1.2532328621194855
-0.6334074572655317
-0.46190446141106334
-1.1660797527680398
-0.7039868109409622
-0.19186833794698085
-1.416579151445648
-0.8093340698024905
-0.3649426952412827
-1.3890700069782398
-1.2508986006086864
-3.054735375105591
-0.571416766001037
-2.5466089124929345
-0.6795920229168155
-0.708834297700599
-0.6591269358891234
-0.7205113590081661
-1.0923758944560247
-0.6070845282172046
-0.5739061538397359
-2.397557020591259
-1.506994862753735
-0.9658885222918906
-0.27834224747472563
-0.470558402839649
-0.4721737202039403
-1.4307905907303549
0.008482900529873359
-1.813604566502202
-0.45697364373456284
-1.5481027895427888
-1.3790473026871113
-1.914015689295917
-1.5822657471123636
-1.289020334013812
-0.49023613600958116
-0.38148407506409826
-1.280905712919007
-1.9153659548530864
-0.5698353756784876
-0.7623406588398434
-3.806666094196629
-0.645083554812463
-0.8187431148818972
-1.0158136548606727
-0.510168605045335
-0.4574006716372465
-0.7173210234075165
-0.6367781595389789
-0.5914310420049486
-1.2915304477041305
-0.6983310409733915
-0.9225541076922268
-0.5614791166585268
-0.21513251248696152
-0.4013636818175001
-1.051154696063735
-1.1337513652021813
-2.2921410019955837
-0.22693665360478182
-1.0183221558685613
-0.22500639052541044
-0.8105495477379853
-0.6461673417019546
-0.8529758185830173
-0.6392191176579819
-0.22198765386309327
-0.45501490337549294
-0.5427670108268898
-0.9599718206913462
-0.3896702197468479
