#Diffusion Coefficient in µm^2/s; Linear fit performed on the 4 first points of trajectories > 8 points
#Pixel size= .106µm ; Frame rate= .02sec
ROI	Trace	D(µm²/s)	MSD(0)	MSE
 1	 4169	 .355913358465396	 6.0845383382595E-03	 .957318137584311
 1	 4170	 .146272281576876	 7.30495127294553E-03	 .859688255084942
 1	 4171	 .00001	 1.14503126034225E-03	 1.13793831918706E-05
 1	 4172	 1.91972056545121E-02	 3.29707422303497E-03	 .858678054933582
 1	 4173	 .279446741937995	 9.48488981536654E-03	 .990411230092822
 1	 4174	 .045477935859476	 2.38812883646906E-02	 .813166500790407
 1	 4175	 .320748015611632	-1.74111071208999E-03	 .947721581963787
 1	 4176	 .00001	 4.65845013411946E-03	 8.93213044522911E-02
 1	 4177	 .272449932159595	 1.17673141341877E-02	 .968694144748552
 1	 4178	 .749536139232409	-1.53649865456982E-02	 .99476225808957
 1	 4179	 7.35110162725807E-03	 1.22020839389124E-03	 .723498092619001
 1	 4180	 .187817838170256	-1.18514086546442E-03	 .99735856209835
 1	 4181	 .191923650664331	 5.49226310767748E-03	 .986987746963592
 1	 4182	 .260927674907267	-5.5752053163943E-03	 .99644236469832
 1	 4183	 .394298517083061	-8.50775108529807E-03	 .941356372278346
 1	 4184	 .00001	 3.05058443792383E-03	 2.01662504579652E-03
 1	 4185	 .00001	 1.89971796100808E-02	 .100276197142681
 1	 4186	 9.36882306762893E-02	 6.93182671932063E-03	 .978390123067171
 1	 4187	 .00001	 1.85861208452146E-03	 .311335504556881
 1	 4188	 9.01854962091049E-03	 3.30746421017956E-03	 .476694622392784
 1	 4189	 .00001	 6.39453192282746E-02	 .589310980933504
 1	 4190	 .163961414565363	-2.58881566908133E-03	 .997786400573908
 1	 4191	 .328746231630004	 1.63042058117291E-04	 .993568103600031
 1	 4192	 1.91165009208708E-05	 2.96840389968384E-03	 8.97167566570814E-04
 1	 4193	 9.73493666980694E-02	 4.20962072084512E-02	 .666019175099995
 1	 4194	 .31296809990198	 4.50596907512495E-03	 .958788430012952
 1	 4195	 .00001	 6.5047214320569E-03	 .148503428699428
 1	 4196	 .140636440590935	 9.15087001322837E-04	 .996317811898968
 1	 4197	 .00001	 1.82370344382923E-03	 .461658854702111
 1	 4198	 5.79643346253373E-02	 6.62329821817051E-04	 .974279858896988
 1	 4199	 .867293628365567	-1.19550675568318E-02	 .998789387390712
 1	 4200	 .613466182176286	-1.87848102737581E-02	 .989289918711538
 1	 4201	 .37315589643785	 9.69520009590258E-03	 .939779735136845
 1	 4202	 .065246021607788	 4.18557230842354E-03	 .963472011874407
 1	 4203	 6.60806545987535E-03	 4.94784184270273E-03	 .262270415775157
 1	 4204	 7.69729598983239E-02	 1.49489591743799E-02	 .597843922594476
 1	 4205	 .496180564421802	-2.71996486762148E-02	 .991969358941231
 1	 4206	 8.85567988923378E-02	 1.70932210379364E-02	 .574717487212317
 1	 4207	 .108719828469223	 5.49506737408973E-03	 .945040358826846
 1	 4208	 .131730167985671	-2.79216315300849E-03	 .997707991114657
 1	 4209	 .098585021099631	 1.81228700522076E-02	 .90480727047787
 1	 4210	 .135704026759915	 1.32574037567552E-02	 .941342300210295
 1	 4211	 .262969726230351	-3.01855536582555E-04	 .985760661403488
 1	 4212	 .21176212358192	 2.30811468647087E-02	 .726486218641001
 1	 4213	 .00001	 3.57107271930829E-03	 .12463034248738
 1	 4214	 .267569157062664	-5.83239061378159E-03	 .987750301966724
 1	 4215	 9.89638768733566E-02	 2.40996033723135E-02	 .964399778797322
 1	 4216	 4.99984157468377E-02	 .025952473257678	 .998096054836828
 1	 4217	 .00001	 5.38152603226377E-03	 4.0891049478514E-05
 1	 4218	 1.42656414834053E-02	 2.25070544513962E-03	 .713648804786231
 1	 4219	 .165451591055836	 2.06070347514943E-03	 .998337537208416
 1	 4220	 .00001	 3.12291609379745E-03	 .860359037283191
 1	 4221	 .249715492666616	 3.09692062402365E-03	 .980734656418379
 1	 4222	 2.14286556515021E-02	 1.11181570400593E-02	 .444918604409179
 1	 4223	 .00001	 8.39188260026784E-03	 8.66752635369323E-02
 1	 4224	 .010449232666076	 7.42297045927527E-03	 .218360577209842
 1	 4225	 .217183780567745	 2.8524413332603E-03	 .989522874294434
 1	 4226	 7.16342985361989E-03	 2.11392570001703E-03	 .810939509041343
 1	 4227	 7.67599243321924E-02	 5.83934669163355E-03	 .984473304086226
 1	 4228	 .485448994115586	-.022246138119648	 .99779517880106
 1	 4229	 .184684678935795	 7.90093371634638E-03	 .944903208197961
 1	 4230	 .801670979788932	-4.86081005457552E-02	 .991514974609126
 1	 4231	 .066056499250456	 4.97735792793168E-03	 .913537352461648
 1	 4232	 .231870895809331	-5.80662881627547E-03	 .994109278467409
 1	 4233	 .478849147317009	-1.78456578005097E-02	 .997912241102861
 1	 4234	 .287013815790029	 1.16273172039818E-02	 .882233416464242
 1	 4235	 1.40538681955606E-03	 1.48740863013736E-03	 .537177096343661
 1	 4236	 .254889805405397	-1.87233532794556E-04	 .97964665821192
 1	 4237	 3.52115449172117E-02	 9.80090084657447E-03	 .825617861192053
 1	 4238	 .926419861462098	-3.57011703932508E-02	 .998462018509425
 1	 4239	 .323620460580347	-1.90687695958355E-02	 .988459483845736
 1	 4240	 2.27029378944505E-02	 1.45434638821372E-02	 .162822994522917
 1	 4241	 .393946033985725	-4.18976890954588E-03	 .985601553189123
 1	 4242	 .173652111125807	 7.01198922976271E-03	 .97090773035577
 1	 4243	 .180365974298288	 2.38372845212998E-03	 .977605326310542
 1	 4244	 9.25666908737512E-02	 3.17926245762653E-03	 .975831267965264
 1	 4245	 .00001	 8.66126332698514E-03	 7.37199852436477E-02
 1	 4246	 .00001	 3.63821704462122E-03	 .364209701279268
 1	 4247	 .451915402862065	-1.41035940638328E-03	 .92993933586683
 1	 4248	 .012355195123354	 1.03286735717536E-02	 .336748030467716
 1	 4249	 .950167862777762	-6.84740014175887E-02	 .971950588897324
 1	 4250	 5.9060515556142E-04	 2.49048099474945E-03	 .251402870637886
 1	 4251	 .346247984201666	-1.36643679119669E-02	 .992781434287345
 1	 4252	 .212740276440423	 4.11110990800744E-02	 .76947295906677
 1	 4253	 .10615857294045	 4.18853548273527E-03	 .98608306046131
 1	 4254	 4.40996825302731E-03	 9.92243224698665E-04	 .7686956150779
 1	 4255	 .00001	 1.24605137920297E-02	 .868848789967955
 1	 4256	 1.24001692080903E-03	 2.01084639168985E-03	 5.77911393143769E-02
 1	 4257	 .219319968946031	 2.51841313408549E-04	 .936584585678479
 1	 4258	 .118014532273072	 1.94050364746735E-04	 .991471292070553
 1	 4259	 .157275140785198	-3.54357410766801E-03	 .981686802193449
 1	 4260	 .00001	 6.41600579072018E-03	 .277009817705225
 1	 4261	 2.01606914145337E-02	 3.30412875333049E-03	 .861109005614548
 1	 4262	 .00001	 4.05508953460995E-03	 3.29236784956112E-03
 1	 4263	 6.32300061670991E-03	 3.0770793484696E-03	 .997396367851538
 1	 4264	 1.05224537996886E-02	 5.5013228317822E-03	 .184610219240686
 1	 4265	 2.66172911669851E-03	 3.91337254741969E-03	 7.96106508569123E-02
 1	 4266	 .733714097026186	-.019987457883216	 .998080871464291
 1	 4267	 .00001	 1.97166028489653E-03	 3.59486330677604E-02
 1	 4268	 .422530553389212	 6.84402485721126E-02	 .793636353649791
 1	 4269	 .109524336512378	 3.85642479420571E-03	 .972014873100012
 1	 4270	 .271810160615704	 1.50338256070012E-02	 .967537426484829
 1	 4271	 1.51196858532823E-02	 5.78725566221767E-03	 .641732849296499
 1	 4272	 6.95789687061838E-02	 3.69681364039817E-03	 .966650081107547
 1	 4273	 .358273950712204	-4.48027005111477E-03	 .982141561400871
 1	 4274	 .134019675979592	 .015986112897064	 .963641360883145
 1	 4275	 1.47811879113333E-02	 2.78355892980826E-03	 .971805327554779
 1	 4276	 .00001	 2.71699251710527E-03	 .13359131743106
 1	 4277	 .230321564770942	-3.83814529881853E-03	 .999415930883182
 1	 4278	 .00001	 2.86900240779323E-03	 6.67262582572251E-02
 1	 4279	 2.95585534508762E-02	 2.04248563772678E-02	 .197393546333631
 1	 4280	 .684838059608497	-4.37639316257364E-02	 .969035704986508
 1	 4281	 7.86271219300505E-02	 4.02106614120423E-04	 .961361051178892
 1	 4282	 .182891500186771	-9.45080967087215E-04	 .996544090870305
 1	 4283	 3.29669598380571E-02	 1.17082528422118E-02	 .762668876136916
 1	 4284	 .132962658127535	 5.88937768410677E-02	 .237319635272296
 1	 4285	 .364373405858727	 5.21217715381336E-02	 .560975737610603
 1	 4286	 5.12000043646378E-02	 6.15050458349773E-03	 .773367476713265
 1	 4287	 .00001	 3.71682772441012E-03	 5.24996348249258E-02
 1	 4288	 3.06978426490094E-02	 4.99469666191439E-03	 .914028384325468
 1	 4289	 .12617216189752	 1.45492559577802E-03	 .994288614993765
 1	 4290	 7.38760038329856E-02	 7.83364360596057E-03	 .803797365593029
 1	 4291	 .210490404643118	 1.23457125200764E-02	 .932045815966719
 1	 4292	 .9018734904648	-7.47866723336929E-03	 .960748055545182
 1	 4293	 7.25348549444553E-04	 2.96178299751795E-03	 4.73131814268055E-02
 1	 4294	 1.83029582025438E-02	 1.33986661310215E-02	 .681196021801001
 1	 4295	 .146167997233089	 1.02764215432485E-02	 .932992047610249
 1	 4296	 .244859872255877	 2.94858529872279E-02	 .699073938148161
 1	 4297	 1.25924889379583E-02	 1.00391171310514E-02	 .176736791749894
 1	 4298	 .00001	 3.1777336603489E-03	 .612202674777709
 1	 4299	 .129201669273717	 8.93220218430792E-03	 .97038258012364
 1	 4300	 .474803764489421	-1.02371652793987E-02	 .996226403016664
 1	 4301	 1.82953947962088E-03	 1.33698198977176E-03	 .987779823796249
 1	 4302	 .199687978311663	 3.09094031602558E-03	 .99849687443056
 1	 4303	 3.96698703988015E-03	 1.07182080953925E-03	 .863042672610433
 1	 4304	 .3442049344709	-.015666882046412	 .999506963638987
 1	 4305	 1.35975540912073E-04	 1.06941789696328E-03	 .251617009653427
 1	 4306	 .18050287641411	 1.01108165892357E-02	 .970286904719636
 1	 4307	 .00001	 3.10785819730289E-03	 .661146689081124
 1	 4308	 .553536895504137	-.021521847963294	 .998859016396649
 1	 4309	 .112366547887348	 1.11776493378435E-02	 .97679986123765
 1	 4310	 9.26322951998721E-03	 9.58322263583811E-03	 .203156797540134
 1	 4311	 .00001	 3.38642958604902E-03	 .150876511989645
 1	 4312	 .222431627333958	-2.94481647666895E-03	 .999808699798095
 1	 4313	 .319450836375746	 2.36852975193797E-02	 .903048848388917
 1	 4314	 1.39503703294043	-.070225751087064	 .999204070716834
 1	 4315	 4.93704032234694E-04	 1.45509011357158E-03	 1.58003426744266E-02
 1	 4316	 .169679969315418	-6.18666834196278E-03	 .997105109861652
 1	 4317	 .178942621870626	 3.25522799294013E-04	 .981470152796855
 1	 4318	 3.81127147716356E-02	 3.25416576439729E-03	 .921616017753167
 1	 4319	 9.1162395038807E-03	 1.89243301232166E-03	 .765746599535607
 1	 4320	 .334001086990418	-7.19100766720713E-03	 .996029570423623
 1	 4321	 .505450084718126	-.014397316093374	 .997651830267098
 1	 4322	 .00001	 5.02794113370459E-03	 .226689944463633
 1	 4323	 .314038927126969	-1.24649324531506E-02	 .995744778059517
 1	 4324	 1.34484827066859E-02	 2.75725339183836E-03	 .897227003114878
 1	 4325	 8.06516481151205E-02	 7.13040915274382E-03	 .853562381507961
 1	 4326	 .466255408366566	 2.06061877996028E-02	 .867174991040282
 1	 4327	 .077527351892852	 .012865714154132	 .854033004344908
 1	 4328	 .132832601098466	-3.69208114357621E-03	 .998326572141182
 1	 4329	 6.20106914115267E-02	 1.31355421342485E-02	 .926573552359401
 1	 4330	 .862151497030862	-6.21342501221489E-02	 .95901074663035
 1	 4331	 4.45242630067092E-03	 3.04014236755648E-03	 .666756145636548
 1	 4332	 .453443617922522	-5.01790709811673E-03	 .989699610812223
 1	 4333	 .380626593266244	-1.25004849916473E-02	 .996783789946247
 1	 4334	 .315125642932337	 7.97963800573513E-03	 .942774228298182
 1	 4335	 1.00926099523767	-7.19769395984352E-02	 .956856724558282
 1	 4336	 .370393812495793	-1.00743619268072E-02	 .996762174963303
 1	 4337	 .649858266427215	-1.88518322148693E-02	 .985969698614613
 1	 4338	 .015702787949315	 3.2318138879446E-03	 .68148332240953
 1	 4339	 .472091245083753	-4.26255810543333E-03	 .989957259908019
 1	 4340	 .505328859451678	-5.5395411589719E-03	 .978307832718475
 1	 4341	 1.54396328942325E-02	 9.45411480832699E-03	 .424382938606125
 1	 4342	 .627108808545844	-3.18558780731716E-02	 .981761395591821
 1	 4343	 .241274781486865	 4.86967021267591E-03	 .98994983165396
 1	 4344	 4.6308777418551E-04	 1.86075737514496E-03	 6.74308599596992E-02
 1	 4345	 .210853496411786	 5.33179019283807E-03	 .9870665235126
 1	 4346	 4.09699390882547E-02	-1.68655502400339E-05	 .968601578279912
 1	 4347	 2.33880692820222E-02	 5.06152278196707E-03	 .648891942825872
 1	 4348	 .100048827217747	 1.57661329108407E-02	 .869644785469452
 1	 4349	 8.33650787503223E-02	 2.26938596667292E-03	 .982780321109684
 1	 4350	 7.10572832116088E-02	 1.18924711129554E-02	 .991184166492338
 1	 4351	 2.81135741010898E-03	 1.52848296864028E-03	 .498264854717281
 1	 4352	 .135836231423779	-4.60718252964397E-04	 .992033259624153
 1	 4353	 6.34507201652365E-04	 2.88786992189667E-03	 7.35177925226182E-03
 1	 4354	 .448946026769609	-1.52970362324376E-02	 .985795849497815
 1	 4355	 .152661445613247	-4.82124092243816E-03	 .973356630567981
 1	 4356	 .00001	 3.33195457885306E-03	 .213006309238224
 1	 4357	 6.94279590634226E-02	-1.2290038572583E-03	 .985084176705424
 1	 4358	 .453683363587809	-2.76702912276328E-02	 .947141410993864
 1	 4359	 .00001	 2.17768831137674E-03	 .113996282433008
 1	 4360	 2.30245768394878E-02	 7.27473462241009E-04	 .990615759934648
 1	 4361	 .469000391348601	 9.71840651882979E-03	 .992671193760147
 1	 4362	 7.85321677774689E-03	 1.67760342655936E-03	 .546574702844006
 1	 4363	 5.56969353755053E-03	 1.59433136317198E-03	 .746887249879126
 1	 4364	 4.19570544217906E-03	 3.50114281401198E-03	 .550603955365424
 1	 4365	 .108328545573641	 4.4909103101823E-03	 .998860928784646
 1	 4366	 .197815127723878	-2.35284484364871E-03	 .990670687085866
 1	 4367	 .10316232655937	 8.86584342331107E-03	 .991008736820111
 1	 4368	 .151651181006843	 7.33257347783429E-04	 .989764829400889
 1	 4369	 6.39128268746171E-03	 1.82710525269561E-03	 .742551181607093
 1	 4370	 .270550544952339	 3.80450858743695E-03	 .981922698450224
 1	 4371	 6.59805674974201E-03	 3.21576393252065E-02	 2.21410295132312E-02
 1	 4372	 8.60127714784061E-02	 1.87333332359856E-02	 .918383794378013
 1	 4373	 2.07645254849333E-03	 3.39799364975127E-03	 .115761216720192
 1	 4374	 .140303346850522	 5.45664861622173E-03	 .833651804005418
 1	 4375	 2.71441456662837E-02	 8.01743805036932E-03	 .728883352371012
 1	 4376	 .377091184364462	 3.90243889358779E-03	 .996832213035642
 1	 4377	 .110386472953021	 2.18555300821512E-03	 .981092416649004
 1	 4378	 .106694443667168	-1.83938460033822E-03	 .994110538856639
 1	 4379	 8.14544611781131E-02	 3.65431995300717E-03	 .981833233214654
 1	 4380	 1.25043843348142E-02	 4.31300987969825E-03	 .82657307504659
 1	 4381	 .289539250725155	 3.39304561516612E-03	 .98984924277818
 1	 4382	 .217837018437819	 3.34313522225898E-03	 .973476737153589
 1	 4383	 .219358015823318	 9.55905557399367E-03	 .973835152234125
 1	 4384	 1.65245208706268E-02	 2.72161088182316E-03	 .962945113707945
 1	 4385	 .218773962610038	-9.43158391856951E-04	 .979263542926866
 1	 4386	 .447531370744058	-2.51814569830086E-02	 .984944163262411
 1	 4387	 3.11422109673634E-03	 4.51558830519647E-03	 .172501705021475
 1	 4388	 .322023112575102	-.014742276163263	 .973661581176313
 1	 4389	 1.28172571080272E-02	 3.52593804416415E-04	 .934647817965003
 1	 4390	 5.50105087979904E-02	 2.54632630198072E-02	 .709250140362297
 1	 4391	 .00001	 4.9346291254957E-03	 .041217394388731
 1	 4392	 1.5457516326476	-7.79641097911467E-02	 .990532951191377
 1	 4393	 .126366647970076	-5.83208105801881E-03	 .966786228195469
 1	 4394	 .242967809337054	-5.25787655135041E-03	 .997940649044728
 1	 4395	 .00001	 2.24180157432795E-03	 .119097565891161
 1	 4396	 .153692088227119	 8.49179098040736E-03	 .990539413459631
 1	 4397	 3.10748668791767E-03	 9.10156082924493E-03	 .804768094582292
 1	 4398	 8.69477739345569E-02	 1.49441940000243E-02	 .898955373378645
 1	 4399	 1.80477018418527E-02	 1.33822003271173E-02	 .271769872268909
 1	 4400	 .461252516344612	 2.33262664872556E-04	 .997476165681879
 1	 4401	 .408427288225535	-1.73379236400918E-02	 .99102850073141
 1	 4402	 .129638372076105	 1.59435600797085E-02	 .838270503250482
 1	 4403	 1.00152645843417E-02	 8.1178914588391E-03	 .362168417441202
 1	 4404	 .155381914884023	 4.86565174785359E-03	 .978550035786023
 1	 4405	 .163151860438245	-9.60613819741139E-05	 .974551277606774
 1	 4406	 .545131111444168	 4.85514783166289E-04	 .95862202199217
 1	 4407	 .177262925802669	 4.81700447742822E-03	 .984268847580868
 1	 4408	 1.75178303739483E-03	 8.48990984315142E-04	 .460279715643515
 1	 4409	 .805213431709575	-2.69926662264314E-02	 .996764572246008
 1	 4410	 .00001	 2.94419558718534E-03	 .340299648632634
 1	 4411	 .272638843400819	 1.68734281836853E-02	 .927308290795324
 1	 4412	 .184215271151601	 1.35752496944183E-02	 .964040323607973
 1	 4413	 .00001	 4.27384268346571E-02	 3.09523199074569E-02
 1	 4414	 6.91932648942279E-03	 1.01430151843481E-02	 4.44084820663557E-02
 1	 4415	 1.92170179556243E-02	 4.12468133393072E-04	 .853479456079882
 1	 4416	 5.63674317649037E-02	 4.25351566014272E-03	 .795305138956231
 1	 4417	 2.60995096945243E-03	 1.84913568073479E-03	 .119427270265518
 1	 4418	 .176337661674133	-3.92716484070056E-04	 .975678774655534
 1	 4419	 .074153209980365	 4.31327656431595E-04	 .989515299110925
 1	 4420	 .148472558022809	-1.96988369848593E-03	 .975766563969311
 1	 4421	 .3026938220005	 3.88353680781381E-03	 .991328949529327
 1	 4422	 .140553833377137	 4.31752027192345E-03	 .98418322173284
 1	 4423	 .00001	 3.03867768584589E-03	 9.54046832198877E-07
 1	 4424	 .211692370740619	-4.26939644563224E-03	 .988873481258963
 1	 4425	 .549861777722787	-4.03091779907254E-02	 .974858227534035
 1	 4426	 7.86103855128169E-02	 8.51329484861353E-03	 .981745363093702
 1	 4427	 1.57925064743098	-.100516192528849	 .988177255256657
 1	 4428	 .130769010398679	 1.01919632661739E-02	 .984940551218586
 1	 4429	 .446851252198359	-1.45641680424207E-02	 .998593430385276
 1	 4430	 .597951870002194	-3.41614245081921E-02	 .997328238839429
 1	 4431	 .46492905416607	 9.18441823736365E-03	 .966778952623639
 1	 4432	 1.01504567064362	-7.63921442221765E-02	 .958855200067302
 1	 4433	 .00001	 2.67128706353354E-03	 .105417063204443
 1	 4434	 1.13755869644167E-02	 2.09209679529189E-03	 .797555957069446
 1	 4435	 .216484698927652	 2.14019314653255E-04	 .9903729024817
 1	 4436	 3.40452867253199E-02	 3.18853594959631E-03	 .895109546090836
 1	 4437	 1.05879285754442E-02	 1.04129943952962E-02	 .960339357731792
 1	 4438	 6.49766090661751E-02	 1.66528521013942E-03	 .992433791632939
 1	 4439	 8.259963218824E-04	 8.09056517634302E-03	 7.02110503021071E-03
 1	 4440	 .00001	 5.29008139404677E-03	 .344930272421099
 1	 4441	 .174292600501414	 1.04339964210862E-02	 .946605471837953
 1	 4442	 .847089009596757	-2.03882783789846E-02	 .978854782815067
 1	 4443	 7.57656442162483E-03	 2.0753910646057E-03	 .685106386658241
 1	 4444	 .198100543540663	 1.42801250661757E-02	 .955806885058803
 1	 4445	 .158490303807939	 8.5942701993402E-03	 .914111729249455
 1	 4446	 1.44391701947313E-03	 2.27920810403853E-03	 .225212947790502
 1	 4447	 .462084304681755	-4.03079784247026E-03	 .991645608318676
 1	 4448	 .478795506424943	-.009034841410088	 .975916398482514
 1	 4449	 .297453956224189	-6.52793865742149E-03	 .999961345760817
 1	 4450	 2.7530837757582E-03	 2.62243901088602E-03	 .387806913148337
 1	 4451	 5.23183347761818E-02	 1.87984565443115E-02	 .892176455615793
 1	 4452	 1.2482005672782E-03	 1.01728579921698E-03	 .610225336483213
 1	 4453	 .315381602827737	 3.48251609834247E-03	 .992242986622394
 1	 4454	 .703371492567462	-3.02479614704535E-02	 .997495771864831
 1	 4455	 1.61139858821817	-.119053729503115	 .965751104841802
 1	 4456	 .233722213556395	-6.70499733579693E-03	 .98860861479152
 1	 4457	 5.91393343179523E-05	 1.97811419033074E-03	 3.66733207784675E-04
 1	 4458	 .250207735144801	 .023833548054311	 .700233013692578
 1	 4459	 .211311034809442	-5.94504135305164E-03	 .987854160284089
 1	 4460	 5.17197201304328E-02	 1.30426109583761E-02	 .790779836877033
 1	 4461	 8.57786295134109E-03	 2.2491282727582E-03	 .938666920927956
 1	 4462	 6.23358526331948E-02	 1.39625687576961E-02	 .820614041358339
 1	 4463	 5.27546328746352E-03	 1.76735059652064E-03	 .99699302644553
 1	 4464	 .240888038967382	 1.73470135330953E-02	 .906547069430954
 1	 4465	 .00001	 3.81864457393274E-03	 .31072252984747
 1	 4466	 .583576162109911	-2.45810493458523E-02	 .99967539539225
 1	 4467	 3.57917603157701E-03	 5.42189428788185E-03	 .54516275579793
 1	 4468	 6.27898478926094E-04	 2.71297098234077E-03	 1.47308823569692E-02
 1	 4469	 .545213192503195	-9.73535234508495E-03	 .989255120459916
 1	 4470	 .141869702910281	 2.38009399506312E-02	 .447660762498745
 1	 4471	 .722655716494091	-3.59795413996948E-02	 .99427097795538
 1	 4472	 2.81617111982627E-02	 4.46870048743665E-03	 .925023112923345
 1	 4473	 4.90145342653959E-03	 1.47212886891723E-03	 .720516183608963
 1	 4474	 1.13899629869789	-7.07156074764112E-02	 .987982583088396
 1	 4475	 .331094909795857	 5.53279568452962E-03	 .984134610444925
 1	 4476	 .50162372073831	-.016673713863705	 .995363370605589
 1	 4477	 1.18646549624162	-.086321430771607	 .976149407753357
 1	 4478	 .00001	 5.07734491888971E-03	 .18102482868973
 1	 4479	 .456724220996786	-1.67291521966282E-02	 .997904018159534
 1	 4480	 2.83533334453409E-03	 2.68190544149335E-03	 .38818480361531
 1	 4481	 1.94634486469227E-03	 1.91973881650011E-03	 .130206029422478
 1	 4482	 3.33940649497884E-02	 1.15118325828816E-02	 .764030218930512
 1	 4483	 9.73052808511505E-02	 1.15030121645992E-02	 .948637911704993
 1	 4484	 3.76098001100705E-03	 1.04440055167905E-03	 .943417823776496
 1	 4485	 7.09894117857051E-03	 4.59769239780416E-03	 .239408241414441
 1	 4486	 6.4050533816798E-03	 1.78567206444673E-03	 .852139741096894
 1	 4487	 .359021059146494	-1.40126479549296E-02	 .992953242215982
 1	 4488	 2.19751364386724E-03	 1.52987595882941E-03	 .370510893778505
 1	 4489	 2.6051035139585E-03	 4.36598756420151E-03	 .295281174130477
 1	 4490	 .126430359883622	 1.86801883878965E-02	 .789027698491825
 1	 4491	 5.67160766912696E-03	 6.59260345860633E-03	 .360010247413989
 1	 4492	 2.44696558128231E-02	 6.52545098597277E-04	 .963618568807953
 1	 4493	 .773467522697567	-3.29335757006113E-02	 .999292977776196
 1	 4494	 4.00171213393487E-02	 7.21930640096921E-03	 .779353148450658
 1	 4495	 4.79074636343764E-02	 2.4435467811179E-03	 .959274651848632
 1	 4496	 .00001	 7.17672240383175E-03	 .415194899610078
 1	 4497	 .222496506110963	 2.49575950800735E-02	 .869121236873278
 1	 4498	 .085716331040384	 5.60379826570697E-03	 .994432464615895
 1	 4499	 .00001	 9.29557300846774E-03	 8.81762158690972E-03
 1	 4500	 .145397537350146	 1.28445377846557E-02	 .919405741417815
 1	 4501	 .178039498832914	-4.76768188262472E-03	 .999725240210637
 1	 4502	 3.34303068699316E-04	 2.65931277205854E-03	 4.57231720897454E-02
 1	 4503	 .821882750874387	-3.06459163404405E-02	 .970800369646317
 1	 4504	 .132933768061051	 1.1810543033098E-03	 .993638030646505
 1	 4505	 .053861626224912	 1.59315389530074E-02	 .620884660212194
 1	 4506	 .00001	 1.15973623393338E-02	 .632170113198651
 1	 4507	 .614992733843066	-1.96748415094077E-02	 .9874375331965
 1	 4508	 .345336956620756	-1.46564470144869E-02	 .99775145084138
 1	 4509	 5.85565792095397E-03	 9.18205247847227E-03	 .739035033484652
 1	 4510	 .244154768354396	 4.24630103471636E-03	 .989529073932848
 1	 4511	 5.0112287151742E-04	 2.41055066593632E-03	 .27949522120337
 1	 4512	 1.83841081347103E-02	 2.14344968443842E-03	 .733326076897875
 1	 4513	 .400356975633811	-4.27916464474929E-04	 .997167373183976
 1	 4514	 .00001	 3.4455373947467E-03	 2.55491589848167E-02
 1	 4515	 .159912773757343	-3.56763440334262E-03	 .989852458812616
 1	 4516	 .412771058185122	-2.10178312053839E-02	 .995975651910304
 1	 4517	 .292921036490208	 7.26552899749565E-03	 .934016435749145
 1	 4518	 4.35119125233232E-02	 .032026408041893	 .676289403508757
 1	 4519	 .12705016022483	 3.03855317390179E-03	 .988811322870738
 1	 4520	 .575106659235551	-2.59744690732172E-02	 .991399370826309
 1	 4521	 1.91847738094692E-02	 3.80798748578393E-03	 .955873077423956
 1	 4522	 .342191987387461	-1.18989220083153E-02	 .998487345536532
 1	 4523	 7.62665874260709E-03	 2.77040178414417E-03	 .892320965668971
 1	 4524	 7.20684799654258E-02	-2.15176228116755E-03	 .998118847455796
 1	 4525	 .00001	 3.21339434240926E-02	 .89131602417395
 1	 4526	 .354707763495994	-1.20706903282029E-02	 .999685085883736
 1	 4527	 .493384995206579	-7.81484025758634E-03	 .977433548871422
 1	 4528	 1.69485092971731E-03	 5.43622384494859E-03	 2.76772035788172E-02
 1	 4529	 1.56435679588679E-03	 2.88682284975952E-03	 .993130633540258
 1	 4530	 .126198267435844	 2.45426381716803E-02	 .637088372291049
 1	 4531	 1.80878343412296E-02	 5.25334686221576E-03	 .780064416301536
 1	 4532	 4.79495000778085E-02	 2.55837062924872E-02	 .256594535752299
 1	 4533	 2.4184640561216E-04	 3.48298738068474E-03	 5.80491167063056E-03
 1	 4534	 .00001	 1.21465658712151E-03	 4.88578647360991E-02
 1	 4535	 .00001	 2.69058134374815E-02	 .533016689861958
 1	 4536	 7.22777975022355E-02	 1.59068053019588E-02	 .841936757779868
 1	 4537	 .257626289725788	 9.24849605442921E-03	 .930745789875257
 1	 4538	 .058565856139725	 1.18629280007205E-03	 .996520944779484
 1	 4539	 .695640727209914	-7.76178984839292E-03	 .996826983856728
 1	 4540	 9.43588919980035E-03	 1.77667831782598E-03	 .963977537438411
 1	 4541	 .00001	 3.46491837677368E-03	 6.72165078223511E-02
 1	 4542	 5.95364155879785E-02	 1.00873036656855E-02	 .437140368166854
 1	 4543	 .416575878507093	-.012844236073508	 .995177798038709
 1	 4544	 .31454344247224	 4.63077721274341E-03	 .934781383961405
 1	 4545	 3.8114050092102E-03	 3.06900547211707E-03	 .440762489278211
 1	 4546	 4.33811328109542E-03	 5.04821093438347E-03	 .277642119975467
 1	 4547	 .161085488757601	 8.39026288312516E-04	 .998987898643318
 1	 4548	 9.59767535587342E-02	 .051753070091211	 .152496182648525
 1	 4549	 7.46977119949913E-02	 6.96776035466313E-03	 .956750530454027
 1	 4550	 .235683626053232	-.010360368307723	 .999138157009952
 1	 4551	 .244907454612108	 1.43436259998183E-02	 .888495839694501
 1	 4552	 .160064756556897	-5.46728792974846E-03	 .999607252373248
